Game,Store,Address,City,ZIP,Number of winners sold,Total amount won
Colorado Lotto+,CIRCLE K #2741126,13185 S PARKER ROAD,PARKER,80134,2,"$3,184"
Colorado Lotto+,CIRCLE K #2741127,14705 E ARAPAHOE RD,AURORA,80016,1,"$1,306"
Colorado Lotto+,CIRCLE K #2741129,895 W 136TH AVENUE,BROOMFIELD,80023,2,"$2,045"
Colorado Lotto+,CIRCLE K #2741139,301 E 120TH AVE,THORNTON,80233,1,"$1,004"
Colorado Lotto+,CIRCLE K #2741141,4797 S WADSWORTH BLVD,LITTLETON,80123,1,"$1,000"
Colorado Lotto+,CIRCLE K #2741147,575 S HOVER STREET,LONGMONT,80501,1,"$1,798"
Colorado Lotto+,CIRCLE K #2741159,34 CENTENNIAL BLVD,HIGHLANDS RANCH,80129,1,"$1,798"
Colorado Lotto+,CIRCLE K #2741166,18565 SMOKY HILL RD,CENTENNIAL,80015,2,"$2,201"
Colorado Lotto+,CIRCLE K #2741180,9180 W 88TH AVE,WESTMINSTER,80005,2,"$2,211"
Colorado Lotto+,CIRCLE K #2741185,5390 W 112TH AVE,WESTMINSTER,80020,1,"$1,050"
Colorado Lotto+,CIRCLE K #2741189,9945 S OSWEGO ST,PARKER,80134,1,"$1,571"
Colorado Lotto+,CIRCLE K #2741715,6220 S GUN CLUB ROAD,AURORA,80016,1,"$1,250"
Colorado Lotto+,CIRCLE K #2741716,1110 S BUCKLEY RD,AURORA,80017,1,"$1,088"
Colorado Lotto+,CIRCLE K #2744074,5601 N QUEBEC STREET,COMMERCE CITY,80022,2,"$2,210"
Colorado Lotto+,CIRCLE K #2744086,1001 N BROADWAY,DENVER,80203,1,"$1,250"
Colorado Lotto+,CIRCLE K #2744100,8263 S QUEBEC,ENGLEWOOD,80112,1,"$1,401"
Colorado Lotto+,CIRCLE K #2744112,2119 GRAND AVE,GLENWOOD SPRINGS,81601,1,"$1,261"
Colorado Lotto+,CIRCLE K #2744123,1599 W LITTLETON BLVD,LITTLETON,80120,3,"$3,935"
Colorado Lotto+,CITY MARKET #401,2770 HWY 50 SOUTH,GRAND JUNCTION,81503,1,"$1,676,084"
Colorado Lotto+,CITY MARKET #403,128 S TOWNSEND,MONTROSE,81401,1,"$1,083"
Colorado Lotto+,CITY MARKET #408,508 E MAIN,CORTEZ,81321,1,"$1,434"
Colorado Lotto+,CITY MARKET #413,135 S PLUM STREET,FRUITA,81521,4,"$660,470"
Colorado Lotto+,CITY MARKET #414,1825 CENTRAL PARK DR,STEAMBOAT SPRINGS,80487,1,"$1,204"
Colorado Lotto+,CITY MARKET #415,505 W VICTORY,CRAIG,81625,1,"$4,108,631"
Colorado Lotto+,CITY MARKET #417,1703 FREMONT,CANON CITY,81212,1,"$1,115"
Colorado Lotto+,CITY MARKET #419,880 N MAIN,GUNNISON,81230,1,"$1,000"
Colorado Lotto+,CITY MARKET #421,3130 MAIN AVE,DURANGO,81301,1,"$1,304"
Colorado Lotto+,CITY MARKET #425,569 32 RD,GRAND JUNCTION,81504,2,"$2,512"
Colorado Lotto+,CITY MARKET #434,103 MARKET ST,EAGLE,81631,1,"$1,035"
Colorado Lotto+,CITY MARKET #435,1051 HWY 133,CARBONDALE,81623,1,"$1,000"
Colorado Lotto+,CITY MARKET #437,438 S HWY 24,BUENA VISTA,81211,1,"$1,133"
Colorado Lotto+,CITY MARKET #440,16400 S TOWNSEND,MONTROSE,81401,2,"$2,354"
Colorado Lotto+,CITY MARKET #441,850 CASTLE VALLEY BLVD,NEW CASTLE,81647,1,"$1,058"
Colorado Lotto+,CITY MARKET #444,2600 N 12TH ST,GRAND JUNCTION,81501,1,"$1,045"
Colorado Lotto+,CITY MARKET #445 FUEL CENTER,200 COUNTRY CENTER DRIVE,PAGOSA SPGS,81147,1,"$1,000"
Colorado Lotto+,CITY MARKET #446,1001 THOMPSON RD,GRANBY,80446,1,"$1,118"
Colorado Lotto+,CONOCO,4001 N COLORADO BLVD,DENVER,80216,1,"$1,216"
Colorado Lotto+,CONOCO,2636 US HIGHWAY 24,FLORISSANT,80816,1,"$2,837,508"
Colorado Lotto+,CONVENIENCE PLUS 5 INC,3142 EVERGREEN PKWY,EVERGREEN,80439,1,"$1,250"
Colorado Lotto+,CORKLE ENTERPRISES INC,597 MAIN ST,WALDEN,80480,1,"$1,571"
Colorado Lotto+,CORNER MARKET,1135 E SOUTH BOULDER RD,LOUISVILLE,80027,1,"$1,000"
Colorado Lotto+,CORNER MART,501 RAILROAD ST,GILCREST,80623,1,"$1,500"
Colorado Lotto+,DEL'S LIQUOR MART INC,6079 QUEBEC ST,COMMERCE CITY,80022,1,"$1,079"
Colorado Lotto+,DENO'S COUNTRY STORE,4000 E 100TH AVE,THORNTON,80229,1,"$1,258"
Colorado Lotto+,EAST TIN CUP MARKET,17881 W COLFAX AVE,GOLDEN,80401,1,"$1,250"
Colorado Lotto+,ELDORADO CORNER MARKET,1805 S FOOTHILLS HIGHWAY,BOULDER,80303,1,"$1,000"
Colorado Lotto+,EL JEBEL CONVENIENCE STORE,19001 HWY 82,CARBONDALE,81623,1,"$1,000"
Colorado Lotto+,ELM STREET LIQUOR,201 ELM ST,STERLING,80751,1,"$1,219"
Colorado Lotto+,EVERYDAY #5702,906 PETERSON RD,COLORADO SPRINGS,80915,1,"$1,101"
Colorado Lotto+,EXXON #246,2651 E 120TH AVE,THORNTON,80233,1,"$1,200"
Colorado Lotto+,EXXON STATION UNION INC.,701 N UNION BLVD,COLORADO SPRINGS,80909,1,"$1,500"
Colorado Lotto+,EZ CONVENIENCE STORE,6504 E ALAMEDA AVENUE,DENVER,80224,1,"$913,642"
Colorado Lotto+,FAN'S 66,7960 NIWOT RD #A1,LONGMONT,80503,1,"$1,442,050"
Colorado Lotto+,FAST MARKET #8149,15303 E QUINCY AVE,AURORA,80015,1,"$1,000"
Colorado Lotto+,FAST MARKET #8150,1004 US HWY 287,BROOMFIELD,80020,1,"$1,000"
Colorado Lotto+,FAST-N-FRIENDLY FOOD MART,5595 E FLORIDA AVE,DENVER,80222,1,"$1,028"
Colorado Lotto+,FISHERS LIQUOR BARN,2438 PATTERSON ROAD,GRAND JUNCTION,81505,1,"$554,957"
Colorado Lotto+,FREDERICK TRAVEL CENTER,3768 HWY 52,FREDERICK,80516,2,"$1,173,244"
Colorado Lotto+,GATEWAY SERVICES,124 W BRONTOSAURUS BLVD,DINOSAUR,81610,1,"$1,250"
Colorado Lotto+,G&E LIQUORS,18680 E ILIFF AVE #D,AURORA,80013,5,"$6,387"
Colorado Lotto+,GIANT DISCOUNT LIQUOR,1000 S WADSWORTH BLVD #C,LAKEWOOD,80226,1,"$1,118"
Colorado Lotto+,HERITAGE MARKET,180 S ELM,EATON,80615,1,"$1,118"
Colorado Lotto+,HIGH SPIRITS LIQUOR,301 S SANTA FE AVE,FOUNTAIN,80817,1,"$1,066"
Colorado Lotto+,HILL PETROLEUM,6291 W 58TH AVE,ARVADA,80002,1,"$1,030"
Colorado Lotto+,HI-TEST ELBERT,24501 N ELBERT ROAD,ELBERT,80106,1,"$1,434"
Colorado Lotto+,HORIZON FOOD & GAS,1009 W LITTLETON BLVD,LITTLETON,80120,1,"$1,000"
Colorado Lotto+,HOUSE OF SPIRITS MONTROSE,1518 E MAIN STREET,MONTROSE,81401,1,"$1,250"
Colorado Lotto+,IN N OUT CONOCO,2801 E MAIN ST,CANON CITY,81212,2,"$3,901,000"
Colorado Lotto+,IN THE MIDDLE LIQUORS,303 US HWY 6 & 50,FRUITA,81521,2,"$2,500"
Colorado Lotto+,JERSEY STREET LIQUORS,928 JERSEY ST,DENVER,80220,1,"$1,500"
Colorado Lotto+,JIM'S NEIGHBORHOOD LOUNGE,1833 PETERSON RD,COLORADO SPRINGS,80915,1,"$1,500"
Colorado Lotto+,JR'S COUNTRY STORE #306,2495 N 9TH ST,CANON CITY,81212,1,"$1,216"
Colorado Lotto+,JULESBURG FAMILY MARKET,222 CEDAR ST,JULESBURG,80737,1,"$1,068"
Colorado Lotto+,KEN CARYL CONVENIENCE LLC,11531 W KEN CARYL AVE,LITTLETON,80127,1,"$1,250"
Colorado Lotto+,K & G CONOCO #548,3996 E EVANS,DENVER,80210,1,"$1,050"
Colorado Lotto+,KING SOOPERS #03 FUEL CENTER,6350 SHERIDAN BLVD,ARVADA,80003,1,"$2,808,619"
Colorado Lotto+,KING SOOPERS #05,1355 KRAMERIA,DENVER,80220,2,"$2,388"
Colorado Lotto+,KING SOOPERS #06,1750 W UINTAH,COLORADO SPRINGS,80904,3,"$3,645"
Colorado Lotto+,KING SOOPERS #08,2205 W WILDCAT RESERVE PKWY,LITTLETON,80129,5,"$5,647"
Colorado Lotto+,KING SOOPERS #10,15250 E MISSISSIPPI AVE,AURORA,80012,3,"$3,365"
Colorado Lotto+,KING SOOPERS #100,4910 S YOSEMITE STREET,GREENWOOD VILLAGE,80111,2,"$2,097"
Colorado Lotto+,KING SOOPERS #101,13700 COLORADO BLVD,THORNTON,80602,1,"$1,219"
Colorado Lotto+,KING SOOPERS #102,1611 PACE ST,LONGMONT,80504,2,"$2,092"
Colorado Lotto+,KING SOOPERS #105,6110 FIRESTONE BLVD,LONGMONT,80504,1,"$1,500"
Colorado Lotto+,KING SOOPERS #107,25701 E SMOKY HILL RD,AURORA,80016,2,"$2,140"
Colorado Lotto+,KING SOOPERS #109,5050 S FEDERAL BLVD,ENGLEWOOD,80110,2,"$2,022"
Colorado Lotto+,KING SOOPERS #11,2100 35TH AVE,GREELEY,80634,1,"$1,356"
Colorado Lotto+,KING SOOPERS #112,1045 1ST STREET,BENNETT,80102,5,"$6,003"
Colorado Lotto+,KING SOOPERS #118,2355 W 136TH AVE,BROOMFIELD,80023,2,"$2,068"
Colorado Lotto+,KING SOOPERS #119 FUEL CENTER,9255 N UNION BLVD,COLORADO SPRINGS,80920,1,"$5,004,290"
Colorado Lotto+,KING SOOPERS #12,3050 W NORTHERN AVE,PUEBLO,81005,2,"$3,201,220"
Colorado Lotto+,KING SOOPERS #121,8055 SHERIDAN BLVD,ARVADA,80003,2,"$2,416"
Colorado Lotto+,KING SOOPERS #122,7901 S BROADWAY,LITTLETON,80122,1,"$1,564"
Colorado Lotto+,KING SOOPERS #126,17761 COTTONWOOD DR,PARKER,80134,1,"$1,000"
Colorado Lotto+,KING SOOPERS #127,7984 W ALAMEDA AVE,LAKEWOOD,80226,1,"$1,035"
Colorado Lotto+,KING SOOPERS #128,18211 E HAMPDEN AVE,AURORA,80013,1,"$1,007"
Colorado Lotto+,KING SOOPERS #129,1891 STATE HWY 7,ERIE,80516,1,"$1,500"
Colorado Lotto+,KING SOOPERS #130,3620 AUSTIN BLUFFS PKWY,COLORADO SPRINGS,80918,3,"$2,250"
Colorado Lotto+,KING SOOPERS #132,750 RIDGE RD,CASTLE ROCK,80104,1,"$1,032"
Colorado Lotto+,KING SOOPERS #134,7915 CONSTITUTION AVE,COLORADO SPRINGS,80951,2,"$2,500"
Colorado Lotto+,KING SOOPERS #136,100 N 50TH AVE,BRIGHTON,80601,1,"$1,500"
Colorado Lotto+,KING SOOPERS #137,14967 CANDELAS PKWY,ARVADA,80007,2,"$2,450"
Colorado Lotto+,KING SOOPERS #139,3050 S PEORIA ST,AURORA,80014,1,"$1,000"
Colorado Lotto+,KING SOOPERS #16,19711 E SMOKY HILL RD,CENTENNIAL,80015,2,"$2,140"
Colorado Lotto+,KING SOOPERS #19,3100 S SHERIDAN,DENVER,80227,1,"$6,722,209"
Colorado Lotto+,KING SOOPERS #20,3400 YOUNGFIELD ST,WHEAT RIDGE,80033,3,"$3,196"
Colorado Lotto+,KING SOOPERS #22,9731 W 58TH AVE,ARVADA,80002,1,"$2,325"
Colorado Lotto+,KING SOOPERS #22 FUEL CENTER,9731 W 58TH AVE,ARVADA,80002,1,"$703,953"
Colorado Lotto+,KING SOOPERS #24,750 E 104TH AVE,THORNTON,80233,1,"$1,049"
Colorado Lotto+,KING SOOPERS #25,11747 W KEN CARYL AVE,LITTLETON,80127,5,"$5,907"
Colorado Lotto+,KING SOOPERS #26,6470 E HAMPDEN AVE,DENVER,80222,4,"$2,062,627"
Colorado Lotto+,KING SOOPERS #27,9551 S UNIVERSITY BLVD,HIGHLANDS RANCH,80126,1,"$1,079"
Colorado Lotto+,KING SOOPERS #28,6550 LOOKOUT RD,BOULDER,80301,1,"$1,101"
Colorado Lotto+,KING SOOPERS #30,1155 S HAVANA,AURORA,80012,1,"$3,312,287"
Colorado Lotto+,KING SOOPERS #31,1927 S WADSWORTH,LAKEWOOD,80227,2,"$2,500"
Colorado Lotto+,KING SOOPERS #33,3600 TABLE MESA DRIVE,BOULDER,80305,1,"$1,070"
Colorado Lotto+,KING SOOPERS #38,5050 E ARAPAHOE RD,LITTLETON,80122,1,"$1,434"
Colorado Lotto+,KING SOOPERS #40,12043 W ALAMEDA,LAKEWOOD,80228,1,"$2,283,438"
Colorado Lotto+,KING SOOPERS #41,6760 S PIERCE ST,LITTLETON,80128,1,"$1,032"
Colorado Lotto+,KING SOOPERS #43,102 W 29TH ST,PUEBLO,81008,3,"$1,395,348"
Colorado Lotto+,KING SOOPERS #44,253 E 29TH ST,LOVELAND,80538,2,"$2,426"
Colorado Lotto+,KING SOOPERS #45,12350 W 64TH AVE,ARVADA,80004,2,"$2,535"
Colorado Lotto+,KING SOOPERS #47,7575 S UNIVERSITY BLVD,LITTLETON,80122,1,"$1,306"
Colorado Lotto+,KING SOOPERS #49,17000 E ILIFF AVE,AURORA,80013,2,"$2,220"
Colorado Lotto+,KING SOOPERS #52 FUEL CENTER,15109 E COLFAX AVENUE,AURORA,80011,1,"$1,216"
Colorado Lotto+,KING SOOPERS #55,9983 WADSWORTH PKWY,BROOMFIELD,80021,2,"$2,300"
Colorado Lotto+,KING SOOPERS #58,815 CHEYENNE MEADOWS,COLORADO SPRINGS,80906,3,"$3,705"
Colorado Lotto+,KING SOOPERS #59,1545 S KIPLING ST,LAKEWOOD,80232,1,"$1,250"
Colorado Lotto+,KING SOOPERS #61,1650 30TH ST,BOULDER,80301,1,"$5,332,013"
Colorado Lotto+,KING SOOPERS #63,8200 S HOLLY,LITTLETON,80122,1,"$1,256"
Colorado Lotto+,KING SOOPERS #68,3801 E 120TH AVE,THORNTON,80233,1,"$1,022"
Colorado Lotto+,KING SOOPERS #69,4271 S BUCKLEY RD,AURORA,80013,5,"$7,496,587"
Colorado Lotto+,KING SOOPERS #72,2750 S COLORADO BLVD,DENVER,80222,3,"$4,250"
Colorado Lotto+,KING SOOPERS #75,12959 S PARKER RD,PARKER,80134,2,"$3,603,483"
Colorado Lotto+,KING SOOPERS #76,3570 HARTSEL DR,COLORADO SPRINGS,80920,2,"$2,627"
Colorado Lotto+,KING SOOPERS #77,1070 W BAPTIST RD,COLORADO SPRINGS,80921,2,"$2,460"
Colorado Lotto+,KING SOOPERS #80,995 S HOVER ST,LONGMONT,80501,1,"$1,201"
Colorado Lotto+,KING SOOPERS #81,500 E BROMLEY LN,BRIGHTON,80601,1,"$1,571"
Colorado Lotto+,KING SOOPERS #83,18605 GREEN VALLEY RANCH BLVD,DENVER,80249,2,"$3,701,200"
Colorado Lotto+,KING SOOPERS #83 FUEL CENTER,18605 GREEN VALLEY RANCH BLVD,DENVER,80249,1,"$1,692"
Colorado Lotto+,KING SOOPERS #84,6412 S PARKER RD,AURORA,80016,2,"$2,500"
Colorado Lotto+,KING SOOPERS #85,15200 W 64TH AVE,ARVADA,80007,2,"$2,601"
Colorado Lotto+,KING SOOPERS #86,12167 SHERIDAN BLVD,BROOMFIELD,80020,2,"$2,951,079"
Colorado Lotto+,KING SOOPERS #88,17031 LINCOLN AVE,PARKER,80134,2,"$11,160,559"
Colorado Lotto+,KING SOOPERS #89,1150 US HIGHWAY 287,BROOMFIELD,80020,1,"$1,000"
Colorado Lotto+,KING SOOPERS #90,1725 SHERIDAN BLVD,EDGEWATER,80214,1,"$1,095"
Colorado Lotto+,KING SOOPERS #91,7284 LAGAE RD,CASTLE ROCK,80108,2,"$2,311"
Colorado Lotto+,KING SOOPERS #93,2810 QUEBEC ST,DENVER,80207,1,"$1,180"
Colorado Lotto+,KING SOOPERS #96,6000 S HOLLY ST,GREENWOOD VILLAGE,80111,2,"$2,819"
Colorado Lotto+,KING SOOPERS #96 FUEL CENTER,5950 S HOLLY ST,GREENWOOD VILLAGE,80111,2,"$2,250"
Colorado Lotto+,KING SOOPERS #97,2602 S TIMBERLINE RD,FORT COLLINS,80525,3,"$3,334"
Colorado Lotto+,KING SOOPERS #98,6030 STETSON HILLS BLVD,COLORADO SPRINGS,80923,3,"$3,918"
Colorado Lotto+,KITTREDGE GENERAL STORE,26301 HILLTOP DR HWY 74,KITTREDGE,80457,1,"$1,250"
Colorado Lotto+,KUM & GO #4923,705 TAUGHENBAUGH,RIFLE,81650,1,"$1,489"
Colorado Lotto+,KUM & GO #4951,105 6TH ST,GLENWOOD SPRINGS,81601,1,"$1,000"
Colorado Lotto+,KUM & GO #659,9665 PROMINENT PT,COLORADO SPRINGS,80924,1,"$1,200"
Colorado Lotto+,KUM & GO #667,7375 DURYEA DR,COLORADO SPRINGS,80923,1,"$1,049"
Colorado Lotto+,KUM & GO #672,3025 HANCOCK EXPRESS WAY,COLORADO SPRINGS,80916,1,"$1,500"
Colorado Lotto+,KUM & GO #907,101 RUBY RANCH RD,SILVERTHORNE,80498,1,"$1,004"
Colorado Lotto+,KUM & GO #910,366 N 71ST AVE,GREELEY,80634,1,"$1,068"
Colorado Lotto+,KUM & GO #912,30393 KINGS VALLEY DR,CONIFER,80433,1,"$1,434"
Colorado Lotto+,KUM & GO #913,13799 PACIFIC CIR,LONGMONT,80504,1,"$1,000"
Colorado Lotto+,KUM & GO #914,7027 20TH STREET,GREELEY,80634,1,"$1,250"
Colorado Lotto+,KUM & GO #928,80 ANGLERS DR,STEAMBOAT SPRINGS,80477,1,"$1,095"
Colorado Lotto+,KUM & GO #930,2150 E BRIDGE STREET,BRIGHTON,80601,1,"$1,000"
Colorado Lotto+,KUM & GO #934,8150 6TH STREET,WELLINGTON,80549,1,"$8,602,987"
Colorado Lotto+,KUM & GO #938,308 W AGATE AVE,GRANBY,80446,1,"$3,277,122"
Colorado Lotto+,KUM & GO #973,127 LAURA WAY,DACONO,80514,1,"$1,118"
Colorado Lotto+,LIQUOR MAX,1497 E EISENHOWER BLVD,LOVELAND,80537,1,"$1,262,865"
Colorado Lotto+,LIQUOR STOP,6525 FOUNTAIN MESA RD,COLORADO SPRINGS,80911,1,"$738,404"
Colorado Lotto+,LOAF N JUG #11,4901 N CASTLETON DR,CASTLE ROCK,80109,1,"$2,350"
Colorado Lotto+,LOAF N JUG #15,243 HWY 5O EAST,AVONDALE,81022,1,"$1,000"
Colorado Lotto+,LOAF N JUG #19,150 W DRAKE ROAD,FORT COLLINS,80525,1,"$1,250"
Colorado Lotto+,LOAF N JUG #203,2419 N ELIZABETH,PUEBLO,81003,1,"$1,000"
Colorado Lotto+,LOAF N JUG #25,4800 THATCHER,PUEBLO,81005,1,"$1,000"
Colorado Lotto+,LOAF N JUG #41,6857 SPACE VILLAGE AVE,COLORADO SPRINGS,80915,1,"$734,297"
Colorado Lotto+,LOAF N JUG #42,1930 S ACADEMY BLVD,COLORADO SPRINGS,80916,1,"$1,000"
Colorado Lotto+,LOAF N JUG #52,2405 W NORTHERN AVE,PUEBLO,81004,1,"$1,201"
Colorado Lotto+,LOAF N JUG #54,912 ROYAL GORGE BLVD,CANON CITY,81212,1,"$1,250"
Colorado Lotto+,LOAF N JUG #56,137 MANITOU AVE,MANITOU SPRINGS,80829,1,"$1,180"
Colorado Lotto+,LOAF N JUG #59,705 CARSON,LAS ANIMAS,81054,1,"$1,000"
Colorado Lotto+,LOAF N JUG #67,1525 W 4TH ST,PUEBLO,81004,2,"$5,394,740"
Colorado Lotto+,LOAF N JUG #69,519 W HWY 24,WOODLAND PARK,80866,1,"$1,000"
Colorado Lotto+,LOAF N JUG #75,1700 SANTA FE DR,PUEBLO,81006,1,"$1,050"
Colorado Lotto+,LOAF N JUG #76,506 E MAIN ST,FLORENCE,81226,1,"$1,101"
Colorado Lotto+,LOAF N JUG #807,710 COPPER CENTER PARKWAY,COLORADO SPRINGS,80921,1,"$1,032"
Colorado Lotto+,LOAF N JUG #808,161 NORTHGATE BLVD,COLORADO SPRINGS,80921,2,"$2,250"
Colorado Lotto+,LOAF N JUG #81,102 N RUBEY DR,GOLDEN,80403,1,"$1,250"
Colorado Lotto+,LOAF N JUG #83,700 WARNER DR,GOLDEN,80401,1,"$1,710,112"
Colorado Lotto+,LOAF N JUG #846,8211 6TH ST,WELLINGTON,80549,1,"$1,137"
Colorado Lotto+,LOAF N JUG #868,101 W BRONTOSAURUS BLVD,DINOSAUR,81610,2,"$2,270"
Colorado Lotto+,LOAF N JUG #87,4125 W NORTHERN AVE,PUEBLO,81005,1,"$1,250"
Colorado Lotto+,LOAF N JUG #94,16355 W 64TH AVE,ARVADA,80007,1,"$1,250"
Colorado Lotto+,LOCAL CONVENIENCE STORE,1901 WADSWORTH BLVD,LAKEWOOD,80214,1,"$1,920,005"
Colorado Lotto+,LOCHBUIE GROCERY,0100 WELD CO RD 37,BRIGHTON,80603,1,"$1,571"
Colorado Lotto+,LOMA COUNTRY STORE,1343 13 ROAD,LOMA,81524,1,"$1,066"
Colorado Lotto+,LOVE'S COUNTRY STORES 38,301 E OLIVE ST,LAMAR,81052,1,"$1,220"
Colorado Lotto+,LP STOP,1470 N AIRPORT BLVD,AURORA,80011,1,"$1,211"
Colorado Lotto+,MACS LIQUOR STORE,1005 5TH ST,CALHAN,80808,1,"$1,692"
Colorado Lotto+,MARKET STREET MART,165 N MARKET ST,KEENESBURG,80643,1,"$1,261"
