Game,Store,Address,City,ZIP,Number of winners sold,Total amount won
Pick 3,CITY MARKET #403,128 S TOWNSEND,MONTROSE,81401,54,"$19,910"
Pick 3,CITY MARKET #403 FUEL CENTER,128 S TOWNSEND ROAD,MONTROSE,81401,4,"$1,620"
Pick 3,CITY MARKET #404,122 GUNNISON RIVER DR,DELTA,81416,76,"$27,350"
Pick 3,CITY MARKET #404 FUEL CENTER,122 GUNNISON RIVER DR,DELTA,81416,1,$290
Pick 3,CITY MARKET #405,1410 GRAND AVE,GLENWOOD SPRINGS,81601,46,"$19,350"
Pick 3,CITY MARKET #406,#6 TOWN PLAZA,DURANGO,81301,13,"$4,920"
Pick 3,CITY MARKET #408,508 E MAIN,CORTEZ,81321,10,"$3,720"
Pick 3,CITY MARKET #413,135 S PLUM STREET,FRUITA,81521,17,"$6,770"
Pick 3,CITY MARKET #414,1825 CENTRAL PARK DR,STEAMBOAT SPRINGS,80487,110,"$49,880"
Pick 3,CITY MARKET #414 FUEL CENTER,555 MARKET PLACE PLAZA,STEAMBOAT SPRINGS,80477,21,"$9,490"
Pick 3,CITY MARKET #415,505 W VICTORY,CRAIG,81625,34,"$16,160"
Pick 3,CITY MARKET #416,711 E COOPER ST,ASPEN,81611,21,"$11,540"
Pick 3,CITY MARKET #417,1703 FREMONT,CANON CITY,81212,38,"$13,740"
Pick 3,CITY MARKET #419,880 N MAIN,GUNNISON,81230,10,"$5,730"
Pick 3,CITY MARKET #420,300 US HWY 6,DILLON,80435,6,"$1,620"
Pick 3,CITY MARKET #421,3130 MAIN AVE,DURANGO,81301,12,"$5,170"
Pick 3,CITY MARKET #422,131 MARKET ST,ALAMOSA,81101,53,"$22,350"
Pick 3,CITY MARKET #422 FUEL CENTER,131 MARKET ST,ALAMOSA,81101,3,$750
Pick 3,CITY MARKET #425,569 32 RD,GRAND JUNCTION,81504,26,"$7,980"
Pick 3,CITY MARKET #425 FUEL CENTER,569 32ND RD,GRAND JUNCTION,81504,1,$580
Pick 3,CITY MARKET #426,72 BEAVER CREEK PL,AVON,81620,8,"$3,200"
Pick 3,CITY MARKET #429,215 6TH ST,HOTCHKISS,81419,2,$580
Pick 3,CITY MARKET #430,400 N PARKWAY CENTER,BRECKENRIDGE,80424,45,"$21,570"
Pick 3,CITY MARKET #431,777 GOLD HILL PL S,WOODLAND PARK,80863,7,"$2,280"
Pick 3,CITY MARKET #433,250 E VALLEY RD,EL JEBEL,81623,111,"$57,980"
Pick 3,CITY MARKET #434,103 MARKET ST,EAGLE,81631,40,"$16,360"
Pick 3,CITY MARKET #435,1051 HWY 133,CARBONDALE,81623,18,"$5,480"
Pick 3,CITY MARKET #437,438 S HWY 24,BUENA VISTA,81211,9,"$3,660"
Pick 3,CITY MARKET #440,16400 S TOWNSEND,MONTROSE,81401,83,"$27,520"
Pick 3,CITY MARKET #440 FUEL CENTER,1530 ODELLE RD,MONTROSE,81401,19,"$7,310"
Pick 3,CITY MARKET #441,850 CASTLE VALLEY BLVD,NEW CASTLE,81647,20,"$7,250"
Pick 3,CITY MARKET #442,2109 N FRONTAGE RD,VAIL,81657,19,"$7,540"
Pick 3,CITY MARKET #443,1320 RAILROAD AVE,RIFLE,81650,15,"$5,780"
Pick 3,CITY MARKET #444,2600 N 12TH ST,GRAND JUNCTION,81501,22,"$9,210"
Pick 3,CITY MARKET #445,165 COUNTRY CENTER DR,PAGOSA SPRINGS,81147,22,"$7,870"
Pick 3,CITY MARKET #446,1001 THOMPSON RD,GRANBY,80446,19,"$7,300"
Pick 3,CITY MARKET #451,630 24 ROAD,GRAND JUNCTION,81505,16,"$5,030"
Pick 3,CITY MARKET #451 FUEL CENTER,630 24 ROAD,GRAND JUNCTION,81505,1,$500
Pick 3,CITY MART,3457 S WADSWORTH BLVD,LAKEWOOD,80227,13,"$6,430"
Pick 3,CITY PARK LIQUORS,2016 LAPORTE AVE,FORT COLLINS,80521,2,$540
Pick 3,C&K FOOD & GAS,5251 N PECOS ST,DENVER,80221,11,"$3,780"
Pick 3,CLARKS MARKET,0071 SIPPRELLE DR,BATTLEMENT MESA,81635,1,$250
Pick 3,CLEARVIEW FOOD MART,4815 YUCATAN DR,COLORADO SPRINGS,80911,8,"$2,530"
Pick 3,C & L GAS,1958 N STATE HIGHWAY 83,FRANKTOWN,80116,4,"$1,190"
Pick 3,CLIFTON LIQUORS,3255 F ROAD,CLIFTON,81520,2,$580
Pick 3,COAL MINE GAS EXPRESS,9819 W COAL MINE AVE,LITTLETON,80123,8,"$3,090"
Pick 3,COCO MAN LIQUORS,1910 E 4TH ST,PUEBLO,81001,30,"$12,360"
Pick 3,COLO LOTTERY CASH PB,225 N MAIN STREET,PUEBLO,81003,4,"$1,500"
Pick 3,COLO LOTTERY OTCTS PB,225 N MAIN STREET,PUEBLO,81003,11,"$4,020"
Pick 3,COLORADO CONOCO,6300 E 14TH AVE,DENVER,80220,3,"$1,050"
Pick 3,COLORADO ONE SHELL,1233 S SHERIDAN BLVD,DENVER,80232,15,"$5,460"
Pick 3,COLORADO PDQ C-STORE,4895 WARD RD,WHEAT RIDGE,80033,7,"$2,140"
Pick 3,COLUMBINE DISCOUNT WINE & LIQ,7660 S PIERCE ST,LITTLETON,80128,2,$620
Pick 3,COLUMBINE SHELL,201 COLUMBINE CT,PARACHUTE,81635,5,"$2,100"
Pick 3,COMPARK CONVENIENCE INC,15305 COMPARK BLVD,GREENWOOD VLG,80112,3,$790
Pick 3,CONOCO,2636 US HIGHWAY 24,FLORISSANT,80816,5,"$1,660"
Pick 3,CONOCO,3434 W ALAMEDA AVE,DENVER,80219,9,"$2,990"
Pick 3,CONOCO,4001 N COLORADO BLVD,DENVER,80216,13,"$4,550"
Pick 3,CONOCO AT ZUNI,2727 ZUNI ST,DENVER,80211,4,"$1,390"
Pick 3,CONOCO FOOD SHOPPE,201 E TOMICHI AVE,GUNNISON,81230,36,"$10,730"
Pick 3,CONOCO ON 38TH,4380 W 38TH AVE,DENVER,80212,30,"$13,460"
Pick 3,CONVENIENCE PLUS,"13655 W JEWELL AVE
A101",LAKEWOOD,80228,1,$290
Pick 3,CORAL BAY WINE & SPIRITS,6624 W 10TH STREET STE 100,GREELEY,80634,1,$580
Pick 3,CORAL BAY WINE & SPIRITS,4896 LARIMER PKWY,JOHNSTOWN,80534,1,$580
Pick 3,CORK & CAP LIQUORS,115 1ST ST,FORT LUPTON,80621,3,"$1,700"
Pick 3,CORK & KEG LIQUOR,6935 LOWELL BLVD,WESTMINSTER,80221,5,"$1,640"
Pick 3,CORKS BOTTLES & BREWS,1852 SOUTHGATE RD,COLORADO SPRINGS,80906,61,"$24,380"
Pick 3,CORNER MARKET,601 WASHINGTON AVE,GOLDEN,80403,6,"$1,620"
Pick 3,CORNER MARKET,1135 E SOUTH BOULDER RD,LOUISVILLE,80027,3,"$1,290"
Pick 3,CORNER MARKET,3675 N GARFIELD AVE,LOVELAND,80538,2,"$3,000"
Pick 3,CORNER MARKET,1780 S NEVADA AVE,COLORADO SPRINGS,80905,10,"$4,030"
Pick 3,CORNER MARKET,3115 SINTON RD,COLORADO SPRINGS,80907,1,$250
Pick 3,CORNER MART 66,660 CEDAR ST,HUDSON,80642,9,"$3,320"
Pick 3,CORNER STORE,4295 N ACADEMY BLVD,COLORADO SPRINGS,80918,5,"$1,480"
Pick 3,CORONADO LIQUORS,1991 CORONADO PKWY,THORNTON,80229,2,$910
Pick 3,COUNTRY GAS,3100 W JEWELL AVE,DENVER,80219,9,"$2,890"
Pick 3,COUNTRY GENTLEMAN LIQUORS,4345 W 38TH AVE,DENVER,80212,14,"$6,410"
Pick 3,COUNTRYSIDE LIQUOR,"109 E 37TH ST
#B",LOVELAND,80538,1,$290
Pick 3,COUNTRY STORE,60 MAIN STREET,SILVER CLIFF,81252,4,"$1,400"
Pick 3,COUNTY LINE WINE & SPIRITS,460 ERIE PARKWAY,ERIE,80516,2,$590
Pick 3,COURTESY LIQUOR,1080 HAVANA ST,AURORA,80010,1,$290
Pick 3,COYOTE MARKET,307 COMANCHE STREET,KIOWA,80117,8,"$2,780"
Pick 3,CRAFT-Y BEER WINE AND LIQUOR,"24300 E SMOKY HILL RD
UNIT 108",AURORA,80016,1,$660
Pick 3,CRESTED BUTTE GROCERY,500 BELLEVIEW,CRESTED BUTTE,81224,2,$790
Pick 3,CRVS #1,930 W MAIN,STERLING,80751,5,"$1,870"
Pick 3,CRVS #2,20974 US HWY 6,STERLING,80751,2,$540
Pick 3,CRVS #5,600 E 8TH AVE,YUMA,80759,2,$800
Pick 3,C-STOP,120 8TH AVE,GREELEY,80631,46,"$23,910"
Pick 3,D/A LIQUOR MART,9625 ARAPAHOE RD STE Q,ENGLEWOOD,80112,1,$290
Pick 3,DANDY DISCOUNT LIQUORS,12507 E MISSISSIPPI AVE #802,AURORA,80012,18,"$7,490"
Pick 3,DAVECO LIQUORS,16434 WASHINGTON ST,THORNTON,80023,6,"$2,440"
Pick 3,DAVIS BROTHERS SERVICE STATION,351 E FIRST ST,AKRON,80720,1,$250
Pick 3,DAYTONA MART,1411 DAYTON STREET,AURORA,80010,187,"$88,070"
Pick 3,DAYTON DOLLAR PLUS LLC,818 DAYTON ST,AURORA,80010,4,"$1,470"
Pick 3,DBL EAGLE HOTEL & CASINO,442 E BENNETT AVENUE,CRIPPLE CREEK,80813,3,"$1,050"
Pick 3,DEL'S LIQUOR MART INC,6079 QUEBEC ST,COMMERCE CITY,80022,3,"$1,120"
Pick 3,DELUXE LIQUORS,709 S PUBLIC RD,LAFAYETTE,80026,7,"$2,110"
Pick 3,DELWOOD SQUARE LIQUORS,60 BULL DOGGER DRIVE,BAILEY,80421,1,$500
Pick 3,DENO'S COUNTRY STORE,4000 E 100TH AVE,THORNTON,80229,38,"$15,160"
Pick 3,DENVER C-STORE,1014 S FEDERAL BLVD,DENVER,80219,19,"$7,600"
Pick 3,DENVER DRUG AND LIQUOR,400 E COLFAX AVE,DENVER,80203,5,"$2,660"
Pick 3,DENVER LIQUOR GALAXY,8970 E HAMPDEN AVENUE,DENVER,80231,20,"$7,190"
Pick 3,DEPEW LIQUORS,"5505 W 20TH AVE
STE 180",EDGEWATER,80214,4,"$1,250"
Pick 3,DESPERADO,40486 D LANE,CRAWFORD,81415,5,"$1,620"
Pick 3,DEVONS PUB,4992 E HAMPDEN AVENUE,DENVER,80222,1,$250
Pick 3,DFI PETRO LLC,805 N LINCOLN AVENUE,LOVELAND,80537,23,"$11,810"
Pick 3,DIBLES FUEL BARN,1358 INDEPENDENT AVE,GRAND JUNCTION,81505,4,"$1,370"
Pick 3,DINO MART,4590 S. RESERVOIR RD,CENTENNIAL,80015,1,$500
Pick 3,DISCOUNT GAS & CONVENIENCE,5600 W ALAMEDA AVE,LAKEWOOD,80226,286,"$96,060"
Pick 3,DISCOUNT LIQUOR,10217 HWY 34,GRAND LAKE,80447,2,$500
Pick 3,DISTILLERY LIQUORS,7195 E HAMPDEN AVE,DENVER,80224,1,$290
Pick 3,DK LIQUORS,"7820 WASHINGTON ST
UNIT C",DENVER,80229,1,$290
Pick 3,DNC LIQUORS,16221 E 40TH AVE,DENVER,80239,4,"$1,490"
Pick 3,DNJ LIQUOR,7073 N PECOS ST,DENVER,80221,7,"$2,040"
Pick 3,DOCS DISCOUNT LIQUOR,1025 S FEDERAL BLVD,DENVER,80219,4,"$2,000"
Pick 3,DOO-COM STATION,7710 BRIGHTON RD,COMMERCE CITY,80022,5,"$1,950"
Pick 3,DOUBLE SPEED,2730 23RD AVE,GREELEY,80634,27,"$12,270"
Pick 3,DOVE CREEK SINCLAIR,419 W HWY 491,DOVE CREEK,81324,1,$290
Pick 3,DOVECREEK SUPERETTE,455 HWY 491,DOVE CREEK,81324,2,$580
Pick 3,DOWNSTREAM GAS & MERCANTILE,117 E 7TH STREET,CREEDE,81130,1,$290
Pick 3,D&R SERVICE STATION,19001 E QUINCY AVE,AURORA,80015,42,"$16,930"
Pick 3,DRY CREEK DISCOUNT LIQUORS,7500 S UNIVERSITY #112,CENTENNIAL,80122,3,"$1,080"
Pick 3,D&S C STORE,640 HWY 285,FAIRPLAY,80440,15,"$7,370"
Pick 3,DUCKETTS MARKET,621 MAIN ST,OURAY,81427,12,"$3,810"
Pick 3,DU CONOCO FOOD STORE,2001 S UNIVERSITY,DENVER,80210,7,"$2,330"
Pick 3,DURANGO LIQUOR,1145 S CAMINO DEL RIO #101,DURANGO,81303,4,"$1,180"
Pick 3,EADS CONSUMER SUPPLY CO,809 WANSTED ST,EADS,81036,1,$290
Pick 3,EAGLE CONV STORE #9,315 E EDISON ST,BRUSH,80723,1,$290
Pick 3,EAGLE LIQUORS & CIGARS,1020 EAGLERIDGE BLVD,PUEBLO,81008,3,$910
Pick 3,EAGLES MART,137A CLEAR CRK,BLACK HAWK,80422,1,$290
Pick 3,EAST BRIDGE LIQUOR STORE,2400 E BRIDGE ST,BRIGHTON,80601,2,$500
Pick 3,EAST COLFAX CONOCO,1515 QUEBEC ST,DENVER,80220,12,"$4,600"
Pick 3,EAST COLFAX SINCLAIR,8275 E COLFAX AVE,DENVER,80220,16,"$5,610"
Pick 3,EAST TIN CUP MARKET,17881 W COLFAX AVE,GOLDEN,80401,12,"$4,220"
Pick 3,EAST VALLEY LIQUORS,418 32 RD UNIT A,CLIFTON,81520,7,"$2,720"
Pick 3,EATON CONVENIENCE STORE,55 S OAK,EATON,80615,2,$580
Pick 3,EATON U FILL IT,380 OAK AVE,EATON,80615,14,"$4,450"
Pick 3,ECO GAS,3480 S LOGAN ST,ENGLEWOOD,80113,16,"$6,710"
Pick 3,ECONO FOOD & GAS,200 W 84TH AVENUE,THORNTON,80260,39,"$15,160"
Pick 3,EDWARDS STATION OPERATING LLC,0436 EDWARDS ACCESS RD,EDWARDS,81632,17,"$6,560"
Pick 3,EL AZTECA MULTISERVICIOS,6400 E 72ND PL,COMMERCE CITY,80022,2,$580
Pick 3,ELDORADO CORNER MARKET,1805 S FOOTHILLS HIGHWAY,BOULDER,80303,97,"$46,670"
Pick 3,ELEVATION LIQUOR,1904 W EISENHOWER BLVD,LOVELAND,80537,1,$290
Pick 3,EL JEBEL CONVENIENCE STORE,19001 HWY 82,CARBONDALE,81623,27,"$15,090"
Pick 3,ENGLEWOOD LIQUORS,3531 S LOGAN STREET #K,ENGLEWOOD,80113,9,"$3,650"
Pick 3,ENGLEWOOD WINE & SPIRITS,2709 S BROADWAY UNIT C&D,ENGLEWOOD,80113,2,$790
Pick 3,ERIE CONOCO,4200 NE COUNTY LINE ROAD,ERIE,80516,9,"$3,540"
Pick 3,ER STORE CONOCO,9175 HARLAN ST,WESTMINSTER,80031,40,"$12,560"
Pick 3,ER STORE FOOD & GAS,6010 W 20TH AVE,DENVER,80214,4,"$1,620"
Pick 3,ESTES MINI MART,1110 WOODSTOCK DR,ESTES PARK,80517,3,"$1,080"
Pick 3,EVERGREEN GAS AND CONVENIENCE,3645 EVERGREEN PARKWAY,EVERGREEN,80439,2,$950
Pick 3,EVERGREEN MOUNTAIN LIQUORS,5071 HWY 73 #B,EVERGREEN,80439,2,"$1,000"
Pick 3,EVERYDAY #5700 ES,1275 13TH ST,BOULDER,80302,3,"$2,280"
Pick 3,EVERYDAY #5701,1502 S TEJON ST,COLORADO SPRINGS,80905,15,"$5,270"
Pick 3,EVERYDAY #5702,906 PETERSON RD,COLORADO SPRINGS,80915,14,"$5,620"
Pick 3,EVERYDAY #5703 ES,1823 N CIRCLE DR,COLORADO SPRINGS,80909,17,"$7,010"
Pick 3,EVERYDAY #5705 ES,4595 PECOS ST,DENVER,80211,12,"$4,120"
Pick 3,EVERYDAY #5706,360 E PAGOSA STREET,PAGOSA SPRINGS,81147,2,"$2,150"
Pick 3,EVERYDAY #5708,949 S TAFT HILL RD,FORT COLLINS,80521,3,"$1,050"
Pick 3,EVERYDAY #5709 ES,2603 8TH AVE,GREELEY,80631,12,"$5,400"
Pick 3,EVERYDAY #5711 ES,504 11TH AVE,GREELEY,80631,8,"$4,150"
Pick 3,EVERYDAY #5712,1110 28TH AVE,GREELEY,80634,7,"$2,900"
Pick 3,EVERYDAY #5713 ES,1090 S UNION BLVD,LAKEWOOD,80228,35,"$15,920"
Pick 3,EVERYDAY #5714 ES,12015 W CEDAR DR,LAKEWOOD,80228,5,"$1,780"
Pick 3,EVERYDAY #5715 ES,300 E PAGOSA STREET,PAGOSA SPRINGS,81147,3,$940
Pick 3,EVERYDAY #5716 ES,10610 LONGS WAY,PARKER,80138,6,"$5,260"
Pick 3,EVERYDAY #5717 ES,17840 COTTONWOOD DR,PARKER,80134,10,"$2,820"
Pick 3,EVERYDAY #5718 ES,300 JUSTIN AVE,PLATTEVILLE,80651,26,"$11,640"
Pick 3,EVERYDAY #5719 ES,7990 FEDERAL BLVD,WESTMINSTER,80030,4,"$1,800"
Pick 3,EVERYDAY #5720 ES,450 GRAND AVE,DEL NORTE,81132,5,"$2,900"
Pick 3,EVERYDAY STORES #5722,104 DENVER AVE,FORT LUPTON,80621,1,$250
Pick 3,EXXON #028,6556 S BROADWAY,LITTLETON,80121,3,"$1,580"
Pick 3,EXXON #037,9200 FEDERAL BLVD,FEDERAL HEIGHTS,80260,10,"$4,460"
Pick 3,EXXON #114,14491 E COLFAX AVE,AURORA,80011,26,"$9,190"
Pick 3,EXXON #174,506 GARDEN OF GODS RD,COLORADO SPRINGS,80907,36,"$14,150"
Pick 3,EXXON #183,5195 W 120TH AVE,BROOMFIELD,80020,13,"$5,470"
Pick 3,EXXON #246,2651 E 120TH AVE,THORNTON,80233,10,"$3,820"
Pick 3,EXXON #264,16820 E 6TH AVE,AURORA,80011,72,"$28,120"
Pick 3,EXXON STATION UNION INC.,701 N UNION BLVD,COLORADO SPRINGS,80909,78,"$40,760"
Pick 3,EZ CONVENIENCE STORE,6504 E ALAMEDA AVENUE,DENVER,80224,20,"$7,140"
Pick 3,FALCON FOOD STORE,11150 E HWY 24,PEYTON,80831,12,"$3,670"
Pick 3,FAMILY ASIA MARKET,8800 E COLFAX AVENUE,DENVER,80220,6,"$2,540"
Pick 3,FAMILY FOODS MARKET LLC,217 S 3RD AVE,STERLING,80751,4,"$1,450"
Pick 3,FAMILY FOOD TOWN,112 W 3RD ST,PALISADE,81526,1,$290
Pick 3,FAMILY MARKET,225 MAIN ST,NATURITA,81422,1,$330
Pick 3,FAMILY WINE & LIQUORS,379 S GARRISON ST,DENVER,80226,13,"$4,380"
Pick 3,FAMOUS EAST SIDE GROCERY,"381 S ST VRAIN AVE
UNIT 3",ESTES PARK,80517,13,"$4,060"
Pick 3,FAN FAIR LIQUOR,475 HAVANA STREET,AURORA,80010,17,"$7,590"
Pick 3,FAN'S 66,7960 NIWOT RD #A1,LONGMONT,80503,21,"$17,300"
Pick 3,FAR BETTER CONVENIENCE,101 S QUENTINE AVE,MILLIKEN,80543,1,$290
Pick 3,FAST BREAK FOOD STORE,6654 HWY 165,COLORADO CITY,81019,3,$950
Pick 3,FAST MARKET #3596,6910 W 120TH AVE,BROOMFIELD,80020,9,"$3,700"
Pick 3,FAST MARKET #8149,15303 E QUINCY AVE,AURORA,80015,13,"$5,800"
Pick 3,FAST MARKET #8150,1004 US HWY 287,BROOMFIELD,80020,8,"$2,610"
Pick 3,FAST MARKET #8151,7396 W 92ND AVE,BROOMFIELD,80021,11,"$3,580"
Pick 3,FAST MARKET #8153,715 CHEYENNE MEADOWS RD,COLORADO SPRINGS,80906,32,"$13,640"
Pick 3,FAST MARKET #8154,205 W ROCKRIMMON BLVD,COLORADO SPRINGS,80919,14,"$4,790"
Pick 3,FAST MARKET #8155,8105 N ACADEMY BLVD,COLORADO SPRINGS,80920,26,"$8,160"
Pick 3,FAST MARKET #8157,505 W 120TH AVE,WESTMINSTER,80234,3,"$1,460"
Pick 3,FAST-N-FRIENDLY FOOD #2,138 DEL MAR CIR,AURORA,80011,20,"$6,850"
Pick 3,FAST-N-FRIENDLY FOOD MART,5595 E FLORIDA AVE,DENVER,80222,19,"$5,780"
Pick 3,FATBOYS BAR & GRILL,10660 E ALAMEDA AVE,AURORA,80012,1,$500
Pick 3,FC ORCHARD TOWN CTR #2906,14697 DELAWARE ST UNIT 850,WESTMINSTER,80023,1,$290
Pick 3,FEDERAL SHELL,2680 S FEDERAL BLVD,DENVER,80219,5,"$2,500"
Pick 3,FHM #111,2304 W RESERVOIR RD,GREELEY,80634,83,"$24,120"
Pick 3,FIRESTONE LIQUORS INC,562 1ST STREET,FIRESTONE,80520,30,"$15,490"
Pick 3,FIRST CHOICE MARKET,801 WALSEN AVE,WALSENBURG,81089,2,$540
Pick 3,FIRST & GRAND SHELL,333 N 1ST STREET,GRAND JUNCTION,81501,49,"$18,430"
Pick 3,FISHERS LIQUOR BARN,2438 PATTERSON ROAD,GRAND JUNCTION,81505,21,"$12,060"
Pick 3,FLINTRIDGE HOUSE OF SPIRITS,4779 FLINTRIDGE DRIVE,COLORADO SPRINGS,80918,10,"$3,650"
Pick 3,FLORIDA GAS STATION,1498 S FEDERAL BLVD,DENVER,80219,87,"$33,090"
Pick 3,FLORIDA MARKET,4393 W FLORIDA AVE,DENVER,80219,149,"$49,420"
Pick 3,FLYING J #500061-61900,16751 E 32ND AVENUE,AURORA,80011,16,"$5,490"
Pick 3,FLYING J #500211-62100,2495 WILLIAMS AVE,LIMON,80828,3,$870
Pick 3,FO MO CONOCO,1300 MAIN ST,FORT MORGAN,80701,2,$580
Pick 3,FOOD & GAS MART,7590 PECOS ST,DENVER,80221,2,$690
Pick 3,FOOD KING #128,3635 W 10TH STREET,GREELEY,80634,5,"$1,790"
Pick 3,FOOD MART,1090 E 10TH AVE,BROOMFIELD,80020,9,"$4,000"
Pick 3,FORT MARKET,330 MIRANDA AVE,FORT GARLAND,81133,2,$580
Pick 3,FORT SUDS LIQUOR,640 14TH ST,FORT LUPTON,80621,8,"$8,280"
Pick 3,FOUNTAIN DISCOUNT LIQUOR,7070 S US HIGHWAY 85-87,FOUNTAIN,80817,4,"$1,910"
Pick 3,FOUR STAR EXXON,1220 CARBON JUNCTION RD,DURANGO,81301,8,"$2,790"
Pick 3,FOX CREEK LIQUORS,"1610 PACE ST
UNIT 700",LONGMONT,80504,2,$620
Pick 3,FOX POINT LIQUOR,13655 W JEWELL AVE,LAKEWOOD,80228,1,$500
Pick 3,FRANKTOWN LIQUORS,7524 E STATE HWY 86,FRANKTOWN,80116,1,$500
Pick 3,FRASER QUICKSTOP,300 EISENHOWER,FRASER,80442,9,"$4,450"
Pick 3,FREDERICK STORE,340 5TH STREET,FREDERICK,80530,5,"$1,600"
Pick 3,FREDERICK TRAVEL CENTER,3768 HWY 52,FREDERICK,80516,4,"$1,330"
Pick 3,FREDS LIQUOR,1895 YOUNGFIELD ST UNIT 2,GOLDEN,80401,4,"$1,260"
Pick 3,FRESH FOODS,1302 EDISON ST,BRUSH,80723,2,$580
Pick 3,FRISCO CONOCO,940 N TEN MILE DRIVE,FRISCO,80443,16,"$7,000"
Pick 3,FRUITA LIQUOR MART,423 E US HWY 6 & 50,FRUITA,81521,4,"$1,790"
Pick 3,FRUITVALE SHELL,401 30 ROAD,GRAND JUNCTION,81504,18,"$5,640"
Pick 3,FUEL B'S,23580 HWY 94,CALHAN,80808,32,"$12,620"
Pick 3,FUN JUNCTION LIQUORS,510 28 3/4 ROAD STE 204,GRAND JUNCTION,81501,2,$580
Pick 3,GASMART,1495 S SHERIDAN BLVD,LAKEWOOD,80232,31,"$15,600"
Pick 3,GAS MART,1550 W 88TH AVE UNIT A,THORNTON,80260,13,"$4,400"
Pick 3,GAS 'N FOOD STORE,6215 CARR ST,ARVADA,80004,6,"$6,370"
Pick 3,GAS N'ROLL BY WILDWOOD,128 CARBONATE STREET,CRIPPLE CREEK,80813,7,"$2,320"
Pick 3,GAS N SAVE,3010 N SPEER BLVD,DENVER,80211,1,$400
Pick 3,GAS PLUS,6595 W 44TH AVE,WHEAT RIDGE,80033,10,"$4,190"
Pick 3,GAS PLUS MONACO,800 S MONACO PKWY,DENVER,80224,6,"$2,080"
Pick 3,GATEWAY CONVENIENCE INC,5910 N TOWER RD,DENVER,80249,15,"$5,290"
Pick 3,GATEWAY CONVENIENCE STORE,2449 35TH AVE,GREELEY,80634,32,"$14,260"
Pick 3,GATEWAY LIQUOR,530 S LINCOLN AVE,LOVELAND,80537,3,"$1,080"
Pick 3,GATEWAY SERVICES,124 W BRONTOSAURUS BLVD,DINOSAUR,81610,15,"$8,720"
Pick 3,G&E LIQUORS,18680 E ILIFF AVE #D,AURORA,80013,24,"$9,610"
Pick 3,GEMINI FOOD MART,2315 W 92ND AVE,FEDERAL HEIGHTS,80260,3,"$1,870"
Pick 3,GENESEE COUNTRY STORE,"25958 GENESEE TRAIL RD
STE B",GOLDEN,80401,1,$250
Pick 3,GENO'S LIQUORS,2336 W 32ND AVE,DENVER,80211,2,"$1,000"
Pick 3,GIANT DISCOUNT LIQUOR,1000 S WADSWORTH BLVD #C,LAKEWOOD,80226,1,$290
Pick 3,GIN MILL LIQUOR,410 N CIRCLE DR,COLORADO SPRINGS,80909,2,$620
Pick 3,GLASS BOTTLE LIQUORS,336 W HAMPDEN AVE,ENGLEWOOD,80110,5,"$1,990"
Pick 3,GLENWOOD CARWASH,3006 S GLEN AVE,GLENWOOD SPRINGS,81601,1,$580
Pick 3,GO-FER FOODS CEDAREDGE,915 S GRAND MESA DR,CEDAREDGE,81413,6,"$2,750"
Pick 3,GOFER FOODS-REDLANDS,2146 BROADWAY,GRAND JUNCTION,81507,10,"$2,780"
Pick 3,GO-FER FOODS RIFLE,501 RAILROAD AVE,RIFLE,81650,1,$330
Pick 3,GOFER FOODS-SILT,902 MAIN ST,SILT,81652,4,"$1,440"
Pick 3,GO-GO LIQUORS,1398 HWY 287,BROOMFIELD,80020,3,"$1,160"
Pick 3,GOLDEN HOPPORTUNITY,7980 S DEPEW ST,LITTLETON,80128,12,"$4,560"
Pick 3,GOLDEN SINCLAIR,15495 W COLFAX,GOLDEN,80401,3,"$1,580"
Pick 3,GOLDEN VILLAGE LIQUOR,17730 S GOLDEN RD,GOLDEN,80401,1,$330
Pick 3,GOLDSMITH DISCOUNT LIQUOR,"8000 E QUINCY AVE
UNIT 2100",DENVER,80237,8,"$2,610"
Pick 3,GOOD 2 GO STORE 710,717 S BROADWAY,CORTEZ,81321,2,$580
Pick 3,GOOD 2 GO STORE 711,302 W MAIN STREET,CORTEZ,81321,3,"$1,300"
Pick 3,GOOD LIQUOR MARKET,98 WADSWORTH BLVD #101,LAKEWOOD,80226,4,"$1,120"
Pick 3,GORDONS DISCOUNT LIQOUR MART,2521 11TH AVE,GREELEY,80631,14,"$7,000"
Pick 3,GOVERNORS WINE & SPIRITS,9876 W BELLEVIEW AVE,LITTLETON,80123,1,$300
Pick 3,GRAB & GO,300 HARRISON AVE,LEADVILLE,80461,16,"$4,760"
Pick 3,GRANADA STOP 2 SHOP,105 E GOFF,GRANADA,81041,1,$500
Pick 3,GRAND AVENUE LIQUORS,"1512 GRAND AVE
STE 108",GLENWOOD SPRINGS,81601,1,$250
Pick 3,GRAND LAKE WINE & SPIRITS,904 GRAND AVE,GRAND LAKE,80447,13,"$6,500"
Pick 3,GRANDVIEW STORE & STATION,28870 HWY 160 E,DURANGO,81303,3,$940
Pick 3,GRAPEVINE WINE & LIQUORS,900 S MONACO PKWY,DENVER,80224,17,"$5,550"
Pick 3,GREENCREST CENTER,3725 VAN TEYLINGEN,COLORADO SPRINGS,80917,77,"$25,410"
Pick 3,GREENMOUNTAIN MOBIL,12410 W ALAMEDA PKWY,LAKEWOOD,80228,64,"$29,240"
Pick 3,GREEN PARROT LOUNGE,223 W MAIN,FLORENCE,81226,4,"$1,540"
