Draw date,Last Day To Claim,Winning Numbers,Powerball,Power Play,Jackpot,Jackpot Cash Value,Jackpot Winners,Jackpot CO Winners,Match 5 Prize,Match 5 CO Winners,Match 5 Prize (with Power Play),Match 5 CO Winners (with Power Play),Match 4 + Powerball Prize,Match 4 + Powerball CO Winners,Match 4 + Powerball Prize (with Power Play),Match 4 + Powerball CO Winners (with Power Play),Match 4 Prize,Match 4 CO Winners,Match 4 Prize (with Power Play),Match 4 CO Winners (with Power Play),Match 3 + Powerball Prize,Match 3 + Powerball CO Winners,Match 3 + Powerball Prize (with Power Play),Match 3 + Powerball CO Winners (with Power Play),Match 3 Prize,Match 3 CO Winners,Match 3 Prize (with Power Play),Match 3 CO Winners (with Power Play),Match 2 + Powerball Prize,Match 2 + Powerball CO Winners,Match 2 + Powerball Prize (with Power Play),Match 2 + Powerball CO Winners (with Power Play),Match 1 + Powerball Prize,Match 1 + Powerball CO Winners,Match 1 + Powerball Prize (with Power Play),Match 1 + Powerball CO Winners (with Power Play),Match 0 + Powerball Prize,Match 0 + Powerball CO Winners,Match 0 + Powerball Prize (with Power Play),Match 0 + Powerball CO Winners (with Power Play)
"Aug. 24, 2016",02/20/2017,9 - 11 - 25 - 64 - 65,16,3,"$125,900,000","$87,000,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",1,"$150,000",1,$100,4,$300,4,$100,5,$300,3,$7,224,$21,197,$7,187,$21,138,$4,1366,$12,1052,$4,3077,$12,2536
"Aug. 20, 2016",02/16/2017,3 - 6 - 21 - 60 - 68,24,2,"$112,600,000","$77,800,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",0,"$100,000",0,$100,9,$200,1,$100,11,$200,8,$7,213,$14,211,$7,215,$14,148,$4,1358,$8,1225,$4,3235,$8,2757
"Aug. 17, 2016",02/13/2017,33 - 44 - 49 - 50 - 52,8,3,"$94,900,000","$66,600,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",0,"$150,000",0,$100,1,$300,2,$100,6,$300,10,$7,172,$21,155,$7,166,$21,120,$4,1110,$12,981,$4,2964,$12,2614
"Aug. 13, 2016",02/09/2017,38 - 44 - 60 - 64 - 69,6,2,"$81,400,000","$57,100,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",0,"$100,000",0,$100,1,$200,2,$100,9,$200,5,$7,180,$14,157,$7,134,$14,133,$4,1144,$8,970,$4,3165,$8,2788
"Aug. 10, 2016",02/06/2017,23 - 56 - 61 - 64 - 67,12,5,"$67,600,000","$46,900,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",0,"$250,000",0,$100,1,$500,2,$100,7,$500,6,$7,147,$35,127,$7,142,$35,139,$4,1038,$20,994,$4,2762,$20,2680
"Aug. 6, 2016",02/02/2017,20 - 33 - 36 - 47 - 52,12,3,"$54,600,000","$37,900,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",0,"$150,000",0,$100,2,$300,2,$100,11,$300,6,$7,152,$21,165,$7,150,$21,144,$4,1185,$12,1115,$4,2762,$12,2830
"Aug. 3, 2016",01/30/2017,9 - 11 - 27 - 66 - 67,2,3,"$40,000,000","$28,100,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",0,"$150,000",0,$100,1,$300,6,$100,10,$300,6,$7,194,$21,183,$7,145,$21,128,$4,1039,$12,977,$4,2474,$12,2328
"July 30, 2016",01/26/2017,11 - 17 - 21 - 23 - 32,5,2,"$487,000,000","$341,726,178",1,0,"$1,000,000",0,"$2,000,000",0,"$50,000",1,"$100,000",0,$100,21,$200,18,$100,46,$200,38,$7,1090,$14,801,$7,792,$14,576,$4,5846,$8,3839,$4,13325,$8,8785
"July 27, 2016",01/23/2017,10 - 47 - 50 - 65 - 68,24,2,"$434,800,000","$300,700,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",0,"$100,000",1,$100,6,$200,10,$100,27,$200,14,$7,579,$14,381,$7,472,$14,340,$4,3883,$8,2480,$4,9475,$8,6356
"July 23, 2016",01/19/2017,5 - 7 - 23 - 35 - 39,11,2,"$391,100,000","$270,500,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",0,"$100,000",0,$100,5,$200,6,$100,24,$200,14,$7,512,$14,362,$7,462,$14,316,$4,3152,$8,2200,$4,6910,$8,5046
"July 20, 2016",01/16/2017,6 - 25 - 35 - 58 - 66,5,2,"$360,900,000","$250,200,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",0,"$100,000",0,$100,4,$200,3,$100,11,$200,11,$7,356,$14,239,$7,319,$14,204,$4,2572,$8,1799,$4,5994,$8,4279
"July 16, 2016",01/12/2017,11 - 17 - 40 - 50 - 62,26,2,"$335,500,000","$232,600,000",0,0,"$1,000,000",1,"$2,000,000",0,"$50,000",0,"$100,000",0,$100,3,$200,6,$100,10,$200,14,$7,360,$14,281,$7,326,$14,248,$4,2545,$8,1890,$4,5764,$8,4459
"July 13, 2016",01/09/2017,3 - 15 - 29 - 54 - 57,10,3,"$302,500,000","$215,300,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",1,"$150,000",0,$100,6,$300,4,$100,10,$300,14,$7,355,$21,252,$7,317,$21,218,$4,2266,$12,1752,$4,5471,$12,4164
"July 9, 2016",01/05/2017,10 - 28 - 32 - 61 - 64,12,3,"$288,000,000","$201,400,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",0,"$150,000",0,$100,7,$300,2,$100,15,$300,11,$7,382,$21,292,$7,304,$21,264,$4,2392,$12,2032,$4,6009,$12,4918
"July 6, 2016",01/02/2017,2 - 24 - 31 - 57 - 66,18,3,"$261,300,000","$182,700,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",0,"$150,000",0,$100,5,$300,4,$100,14,$300,13,$7,346,$21,252,$7,283,$21,235,$4,2167,$12,1782,$4,5387,$12,4353
"July 2, 2016",12/29/2016,10 - 34 - 39 - 59 - 63,4,2,"$239,200,000","$167,300,000",0,0,"$1,000,000",0,"$2,000,000",1,"$50,000",0,"$100,000",0,$100,4,$200,3,$100,12,$200,13,$7,297,$14,268,$7,286,$14,222,$4,2128,$8,1738,$4,5184,$8,4469
"June 29, 2016",12/26/2016,23 - 29 - 37 - 60 - 64,6,2,"$222,500,000","$151,900,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",0,"$100,000",0,$100,3,$200,1,$100,10,$200,3,$7,238,$14,213,$7,189,$14,160,$4,1796,$8,1385,$4,4311,$8,3570
"June 25, 2016",12/22/2016,3 - 27 - 36 - 56 - 69,25,2,"$202,900,000","$138,500,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",0,"$100,000",1,$100,1,$200,3,$100,17,$200,5,$7,248,$14,207,$7,215,$14,205,$4,1652,$8,1390,$4,4045,$8,3526
"June 22, 2016",12/19/2016,14 - 40 - 42 - 43 - 52,17,3,"$184,200,000","$125,400,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",0,"$150,000",0,$100,2,$300,2,$100,8,$300,7,$7,226,$21,178,$7,187,$21,154,$4,1386,$12,1241,$4,3459,$12,2964
"June 18, 2016",12/15/2016,2 - 23 - 41 - 53 - 63,11,2,"$168,300,000","$114,500,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",0,"$100,000",0,$100,1,$200,0,$100,12,$200,5,$7,208,$14,184,$7,189,$14,158,$4,1580,$8,1403,$4,3799,$8,3322
"June 15, 2016",12/12/2016,4 - 22 - 24 - 31 - 33,10,2,"$152,600,000","$103,100,000",0,0,"$1,000,000",0,"$2,000,000",1,"$50,000",1,"$100,000",0,$100,1,$200,3,$100,10,$200,7,$7,253,$14,208,$7,189,$14,199,$4,1368,$8,1316,$4,3067,$8,2730
"June 11, 2016",12/08/2016,20 - 27 - 36 - 41 - 58,7,2,"$137,600,000","$93,000,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",0,"$100,000",0,$100,4,$200,2,$100,9,$200,6,$7,194,$14,175,$7,198,$14,158,$4,1445,$8,1335,$4,3558,$8,3382
"June 8, 2016",12/05/2016,12 - 25 - 37 - 60 - 69,20,3,"$123,600,000","$82,200,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",0,"$150,000",0,$100,5,$300,2,$100,10,$300,3,$7,191,$21,165,$7,181,$21,140,$4,1149,$12,1075,$4,2867,$12,2584
"June 4, 2016",12/01/2016,16 - 20 - 22 - 43 - 64,17,2,"$110,000,000","$73,200,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",0,"$100,000",0,$100,4,$200,1,$100,8,$200,12,$7,186,$14,163,$7,143,$14,145,$4,1219,$8,1146,$4,3172,$8,2895
"June 1, 2016",11/28/2016,23 - 30 - 33 - 40 - 69,12,5,"$100,000,000","$65,500,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",1,"$250,000",0,$100,3,$500,3,$100,4,$500,4,$7,181,$35,170,$7,153,$35,104,$4,1202,$20,1043,$4,2861,$20,2628
"May 28, 2016",11/24/2016,6 - 33 - 34 - 58 - 59,12,2,"$90,000,000","$59,000,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",0,"$100,000",0,$100,6,$200,2,$100,8,$200,4,$7,164,$14,159,$7,148,$14,128,$4,1152,$8,1096,$4,2836,$8,2731
"May 25, 2016",11/21/2016,11 - 24 - 41 - 59 - 64,15,3,"$80,000,000","$52,200,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",0,"$150,000",0,$100,3,$300,0,$100,5,$300,8,$7,137,$21,154,$7,125,$21,123,$4,921,$12,962,$4,2346,$12,2327
"May 21, 2016",11/17/2016,5 - 7 - 9 - 23 - 32,26,4,"$70,000,000","$45,700,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",1,"$200,000",0,$100,5,$400,9,$100,14,$400,15,$7,294,$28,335,$7,222,$28,174,$4,1321,$16,1233,$4,2539,$16,2556
"May 18, 2016",11/14/2016,23 - 25 - 39 - 54 - 67,11,3,"$60,000,000","$40,000,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",0,"$150,000",0,$100,2,$300,3,$100,7,$300,7,$7,152,$21,174,$7,127,$21,136,$4,1011,$12,1146,$4,2510,$12,2626
"May 14, 2016",11/10/2016,13 - 27 - 47 - 64 - 65,9,3,"$50,000,000","$33,300,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",0,"$150,000",0,$100,3,$300,3,$100,6,$300,13,$7,144,$21,128,$7,131,$21,133,$4,982,$12,1088,$4,2527,$12,2698
"May 11, 2016",11/07/2016,20 - 32 - 52 - 66 - 69,23,3,"$40,000,000","$26,500,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",0,"$150,000",0,$100,1,$300,4,$100,7,$300,5,$7,137,$21,149,$7,97,$21,108,$4,880,$12,900,$4,2377,$12,2331
"May 7, 2016",11/03/2016,5 - 25 - 26 - 44 - 66,9,2,"$429,600,000","$284,097,219",1,0,"$1,000,000",0,"$2,000,000",0,"$50,000",1,"$100,000",1,$100,13,$200,11,$100,30,$200,20,$7,938,$14,641,$7,763,$14,606,$4,6198,$8,4342,$4,14619,$8,10530
"May 4, 2016",10/31/2016,30 - 47 - 57 - 66 - 69,3,3,"$361,500,000","$234,900,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",0,"$150,000",0,$100,14,$300,5,$100,13,$300,16,$7,502,$21,358,$7,430,$21,339,$4,3544,$12,2590,$4,8939,$12,6655
"April 30, 2016",10/27/2016,3 - 12 - 16 - 32 - 34,14,3,"$314,000,000","$204,700,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",1,"$150,000",0,$100,6,$300,13,$100,14,$300,11,$7,503,$21,419,$7,353,$21,279,$4,2457,$12,1868,$4,5935,$12,4408
"April 27, 2016",10/24/2016,2 - 25 - 33 - 39 - 64,17,2,"$282,000,000","$183,900,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",1,"$100,000",0,$100,2,$200,5,$100,11,$200,14,$7,314,$14,244,$7,279,$14,213,$4,2173,$8,1721,$4,5195,$8,3998
"April 23, 2016",10/20/2016,19 - 35 - 46 - 59 - 62,13,5,"$251,000,000","$166,800,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",0,"$250,000",0,$100,5,$500,4,$100,16,$500,14,$7,313,$35,255,$7,243,$35,199,$4,2039,$20,1592,$4,5285,$20,4093
"April 20, 2016",10/17/2016,12 - 25 - 30 - 52 - 62,8,3,"$227,000,000","$150,800,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",0,"$150,000",1,$100,3,$300,3,$100,7,$300,7,$7,340,$21,249,$7,241,$21,231,$4,1861,$12,1462,$4,4580,$12,3531
"April 16, 2016",10/13/2016,3 - 18 - 25 - 32 - 51,3,2,"$205,000,000","$136,400,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",0,"$100,000",0,$100,6,$200,2,$100,12,$200,14,$7,290,$14,248,$7,247,$14,185,$4,1839,$8,1521,$4,4255,$8,3428
"April 13, 2016",10/10/2016,30 - 33 - 35 - 38 - 64,22,3,"$184,000,000","$122,400,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",1,"$150,000",0,$100,8,$300,3,$100,9,$300,7,$7,235,$21,199,$7,199,$21,134,$4,1531,$12,1128,$4,3640,$12,2829
"April 9, 2016",10/06/2016,14 - 22 - 23 - 41 - 61,9,3,"$166,600,000","$110,800,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",0,"$150,000",0,$100,9,$300,0,$100,9,$300,7,$7,245,$21,180,$7,207,$21,183,$4,1563,$12,1332,$4,3870,$12,3219
"April 6, 2016",10/03/2016,4 - 28 - 49 - 60 - 65,25,2,"$148,000,000","$97,600,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",0,"$100,000",0,$100,5,$200,2,$100,9,$200,4,$7,203,$14,179,$7,192,$14,145,$4,1351,$8,1296,$4,3526,$8,2874
"April 2, 2016",09/29/2016,9 - 28 - 30 - 40 - 61,3,2,"$135,000,000","$87,900,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",0,"$100,000",0,$100,4,$200,5,$100,13,$200,15,$7,228,$14,196,$7,212,$14,207,$4,1517,$8,1366,$4,3675,$8,3223
"March 30, 2016",09/26/2016,24 - 44 - 53 - 55 - 63,19,2,"$116,000,000","$75,600,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",0,"$100,000",0,$100,2,$200,2,$100,6,$200,8,$7,205,$14,152,$7,149,$14,123,$4,1274,$8,1134,$4,3366,$8,2890
"March 26, 2016",09/22/2016,11 - 23 - 42 - 52 - 68,6,3,"$101,000,000","$65,500,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",0,"$150,000",0,$100,8,$300,5,$100,4,$300,11,$7,228,$21,185,$7,172,$21,162,$4,1433,$12,1247,$4,3312,$12,2857
"March 23, 2016",09/19/2016,5 - 8 - 15 - 22 - 49,25,3,"$90,000,000","$58,400,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",0,"$150,000",1,$100,2,$300,6,$100,8,$300,11,$7,176,$21,197,$7,141,$21,145,$4,954,$12,924,$4,2187,$12,1922
"March 19, 2016",09/15/2016,11 - 23 - 43 - 54 - 60,3,3,"$80,000,000","$51,600,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",0,"$150,000",1,$100,2,$300,2,$100,5,$300,6,$7,199,$21,156,$7,156,$21,155,$4,1118,$12,1173,$4,2822,$12,2748
"March 16, 2016",09/12/2016,10 - 12 - 13 - 46 - 50,21,3,"$70,000,000","$45,200,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",0,"$150,000",0,$100,6,$300,3,$100,7,$300,6,$7,190,$21,179,$7,149,$21,148,$4,1110,$12,1075,$4,2384,$12,2344
"March 12, 2016",09/08/2016,11 - 28 - 50 - 57 - 62,23,2,"$60,000,000","$39,100,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",0,"$100,000",0,$100,3,$200,1,$100,4,$200,4,$7,158,$14,138,$7,125,$14,116,$4,1060,$8,1060,$4,2487,$8,2501
"March 9, 2016",09/05/2016,14 - 23 - 32 - 34 - 68,3,3,"$50,000,000","$32,600,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",0,"$150,000",0,$100,4,$300,2,$100,5,$300,13,$7,123,$21,168,$7,111,$21,147,$4,977,$12,957,$4,2462,$12,2520
"March 5, 2016",09/01/2016,3 - 27 - 34 - 59 - 69,19,2,"$40,000,000","$26,300,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",0,"$100,000",0,$100,1,$200,2,$100,5,$200,7,$7,180,$14,160,$7,113,$14,148,$4,1047,$8,1109,$4,2546,$8,2559
"March 2, 2016",08/29/2016,12 - 13 - 44 - 52 - 62,6,2,"$292,000,000","$191,900,000",1,0,"$1,000,000",0,"$2,000,000",0,"$50,000",0,"$100,000",0,$100,3,$200,4,$100,11,$200,10,$7,341,$14,254,$7,251,$14,215,$4,2076,$8,1585,$4,5091,$8,3977
"Feb. 27, 2016",08/25/2016,10 - 11 - 21 - 22 - 53,18,3,"$266,000,000","$176,200",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",0,"$150,000",0,$100,5,$300,7,$100,15,$300,13,$7,410,$21,339,$7,303,$21,247,$4,2154,$12,1748,$4,4844,$12,3919
"Feb. 24, 2016",08/22/2016,21 - 31 - 64 - 65 - 67,5,3,"$236,000,000","$156,300,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",0,"$150,000",0,$100,0,$300,1,$100,13,$300,7,$7,272,$21,197,$7,249,$21,150,$4,1978,$12,1565,$4,4873,$12,3975
"Feb. 20, 2016",08/18/2016,11 - 12 - 15 - 16 - 54,25,5,"$212,000,000","$141,500,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",1,"$250,000",0,$100,5,$500,7,$100,22,$500,10,$7,358,$35,288,$7,301,$35,256,$4,2017,$20,1574,$4,4387,$20,3471
"Feb. 17, 2016",08/15/2016,7 - 17 - 27 - 29 - 40,25,2,"$189,000,000","$126,200,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",0,"$100,000",1,$100,4,$200,2,$100,16,$200,7,$7,336,$14,357,$7,252,$14,205,$4,1621,$8,1414,$4,3776,$8,2944
"Feb. 13, 2016",08/11/2016,7 - 15 - 18 - 19 - 36,20,2,"$176,000,000","$114,100,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",0,"$100,000",0,$100,4,$200,4,$100,11,$200,16,$7,314,$14,295,$7,243,$14,199,$4,1712,$8,1437,$4,3640,$8,3205
"Feb. 10, 2016",08/08/2016,2 - 3 - 40 - 50 - 62,5,2,"$157,000,000","$101,700,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",0,"$100,000",0,$100,3,$200,4,$100,10,$200,7,$7,236,$14,202,$7,205,$14,189,$4,1545,$8,1396,$4,3613,$8,3337
"Feb. 6, 2016",08/04/2016,4 - 13 - 31 - 36 - 52,8,3,"$136,000,000","$87,800,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",0,"$150,000",0,$100,8,$300,2,$100,9,$300,10,$7,313,$21,228,$7,217,$21,217,$4,1615,$12,1551,$4,3866,$12,3507
"Feb. 3, 2016",08/01/2016,26 - 28 - 31 - 60 - 67,23,3,"$112,000,000","$72,300,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",0,"$150,000",0,$100,3,$300,1,$100,5,$300,7,$7,166,$21,154,$7,147,$21,117,$4,1220,$12,1023,$4,3039,$12,2835
"Jan. 30, 2016",07/28/2016,5 - 12 - 16 - 31 - 43,18,4,"$96,000,000","$60,700,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",0,"$200,000",0,$100,7,$400,3,$100,9,$400,9,$7,304,$28,281,$7,222,$28,228,$4,1579,$16,1411,$4,3538,$16,3325
"Jan. 27, 2016",07/25/2016,3 - 12 - 40 - 52 - 67,21,2,"$75,000,000","$47,400,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",0,"$100,000",0,$100,3,$200,3,$100,7,$200,8,$7,199,$14,210,$7,173,$14,172,$4,1272,$8,1265,$4,3140,$8,2869
"Jan. 23, 2016",07/21/2016,22 - 32 - 34 - 40 - 69,19,4,"$60,000,000","$38,100,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",0,"$200,000",0,$100,4,$400,2,$100,10,$400,4,$7,199,$28,192,$7,158,$28,161,$4,1360,$16,1361,$4,3346,$16,3351
"Jan. 20, 2016",07/18/2016,5 - 39 - 44 - 47 - 69,24,5,"$50,000,000","$31,800,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",0,"$250,000",1,$100,4,$500,2,$100,5,$500,6,$7,180,$35,169,$7,188,$35,152,$4,1245,$20,1265,$4,3099,$20,2933
"Jan. 16, 2016",07/14/2016,3 - 51 - 52 - 61 - 64,6,2,"$40,000,000","$24,800,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",0,"$100,000",0,$100,2,$200,3,$100,11,$200,6,$7,242,$14,204,$7,204,$14,195,$4,1681,$8,1467,$4,4090,$8,3848
"Jan. 13, 2016",07/11/2016,4 - 8 - 19 - 27 - 34,10,2,"$1,500,000,000","$930,000,000",3,0,"$1,000,000",0,"$2,000,000",0,"$50,000",10,"$100,000",5,$100,206,$200,136,$100,505,$200,350,$7,11600,$14,8035,$7,9263,$14,6265,$4,69168,$8,46236,$4,162568,$8,106575
"Jan. 9, 2016",07/07/2016,16 - 19 - 32 - 34 - 57,13,3,"$900,000,000","$558,000,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",2,"$150,000",4,$100,113,$300,68,$100,283,$300,178,$7,6927,$21,4398,$7,5798,$21,3697,$4,44833,$12,28856,$4,107546,$12,70309
"Jan. 6, 2016",07/04/2016,2 - 11 - 47 - 62 - 63,17,3,"$500,000,000","$306,000,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",1,"$150,000",0,$100,41,$300,27,$100,117,$300,77,$7,2780,$21,1875,$7,2416,$21,1602,$4,18660,$12,12282,$4,44432,$12,29363
"Jan. 2, 2016",06/30/2016,5 - 6 - 15 - 29 - 42,10,2,"$334,000,000","$205,000,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",0,"$100,000",0,$100,15,$200,12,$100,36,$200,30,$7,917,$14,656,$7,697,$14,495,$4,5230,$8,3606,$4,12188,$8,8615
"Dec. 30, 2015",06/27/2016,12 - 36 - 38 - 54 - 61,22,3,"$300,000,000","$184,200,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",0,"$150,000",1,$100,6,$300,4,$100,21,$300,14,$7,584,$21,385,$7,420,$21,321,$4,3367,$12,2218,$4,8466,$12,5376
"Dec. 26, 2015",06/23/2016,27 - 40 - 44 - 59 - 65,20,2,"$255,000,000","$158,400,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",2,"$100,000",0,$100,8,$200,4,$100,19,$200,4,$7,370,$14,240,$7,298,$14,192,$4,2268,$8,1591,$4,5979,$8,4145
"Dec. 23, 2015",06/20/2016,16 - 38 - 55 - 63 - 67,25,4,"$227,000,000","$141,000,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",0,"$200,000",0,$100,7,$400,2,$100,13,$400,15,$7,437,$28,278,$7,340,$28,216,$4,2742,$16,1822,$4,6610,$16,4539
"Dec. 19, 2015",06/16/2016,28 - 30 - 41 - 59 - 68,10,2,"$202,000,000","$125,900,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",0,"$100,000",1,$100,8,$200,5,$100,13,$200,6,$7,330,$14,220,$7,294,$14,179,$4,2134,$8,1569,$4,5510,$8,3971
"Dec. 16, 2015",06/13/2016,9 - 10 - 32 - 42 - 55,6,2,"$180,000,000","$112,100,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",0,"$100,000",0,$100,3,$200,1,$100,9,$200,4,$7,264,$14,203,$7,258,$14,151,$4,1626,$8,1190,$4,3796,$8,2786
"Dec. 12, 2015",06/09/2016,2 - 14 - 19 - 30 - 62,22,2,"$164,000,000","$99,600,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",0,"$100,000",0,$100,9,$200,7,$100,5,$200,5,$7,314,$14,234,$7,245,$14,177,$4,1778,$8,1343,$4,4041,$8,2971
"Dec. 9, 2015",06/06/2016,7 - 10 - 16 - 46 - 56,1,2,"$145,000,000","$88,000,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",1,"$100,000",1,$100,3,$200,3,$100,10,$200,7,$7,266,$14,217,$7,210,$14,164,$4,1589,$8,1241,$4,3600,$8,2714
"Dec. 5, 2015",06/02/2016,13 - 27 - 33 - 47 - 68,13,2,"$127,000,000","$77,900,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",0,"$100,000",0,$100,4,$200,4,$100,19,$200,11,$7,265,$14,226,$7,238,$14,172,$4,1609,$8,1418,$4,3914,$8,3174
"Dec. 2, 2015",05/30/2016,14 - 18 - 19 - 32 - 64,9,2,"$110,000,000","$67,400,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",1,"$100,000",0,$100,3,$200,1,$100,3,$200,7,$7,197,$14,161,$7,201,$14,160,$4,1441,$8,1150,$4,3376,$8,2791
"Nov. 28, 2015",05/26/2016,2 - 6 - 47 - 66 - 67,2,3,"$100,000,000","$61,300,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",0,"$150,000",0,$100,1,$300,2,$100,8,$300,8,$7,173,$21,155,$7,124,$21,113,$4,1208,$12,1000,$4,2841,$12,2373
"Nov. 25, 2015",05/23/2016,16 - 29 - 53 - 58 - 69,21,2,"$90,000,000","$55,100,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",0,"$100,000",1,$100,5,$200,3,$100,6,$200,5,$7,188,$14,150,$7,171,$14,124,$4,1212,$8,984,$4,3172,$8,2726
"Nov. 21, 2015",05/19/2016,37 - 47 - 50 - 52 - 57,21,3,"$80,000,000","$48,900,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",0,"$150,000",0,$100,1,$300,5,$100,5,$300,5,$7,175,$21,153,$7,143,$21,109,$4,1066,$12,1011,$4,2808,$12,2425
"Nov. 18, 2015",05/16/2016,17 - 40 - 41 - 46 - 69,6,2,"$70,000,000","$42,800,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",0,"$100,000",0,$100,1,$200,0,$100,10,$200,5,$7,147,$14,115,$7,116,$14,104,$4,957,$8,873,$4,2527,$8,2216
"Nov. 14, 2015",05/12/2016,14 - 22 - 37 - 45 - 66,5,3,"$60,000,000","$36,700,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",0,"$150,000",0,$100,0,$300,4,$100,6,$300,3,$7,153,$21,154,$7,142,$21,141,$4,1007,$12,1078,$4,2605,$12,2606
"Nov. 11, 2015",05/09/2016,4 - 26 - 32 - 55 - 64,18,3,"$50,000,000","$30,500,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",0,"$150,000",0,$100,4,$300,5,$100,2,$300,4,$7,127,$21,131,$7,119,$21,127,$4,929,$12,876,$4,2212,$12,2065
"Nov. 7, 2015",05/05/2016,7 - 16 - 25 - 50 - 53,15,2,"$40,000,000","$24,900,000",0,0,"$1,000,000",0,"$2,000,000",0,"$50,000",0,"$100,000",0,$100,0,$200,4,$100,6,$200,5,$7,166,$14,168,$7,119,$14,125,$4,1011,$8,1008,$4,2337,$8,2177
